episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
228, -4372.847005367279, 2, 7.522088930998507, 421, 182120,                                             182120, 0.0, 1324.885498046875
229, -7500.743115901947, 3, 9.951203179000004, 591, 182711,                                             182711, 0.0, 1346.6785888671875
230, -4476.452441692352, 2, 7.519926735998524, 423, 183134,                                             183134, 0.0, 1657.2537841796875
231, -6087.822336912155, 2, 13.698746256999584, 804, 183938,                                             183938, 0.0, 1553.64453125
232, -8042.216480016708, 2, 20.75698396000007, 1237, 185175,                                             185175, 0.0, 1328.3629150390625
233, -11505.020212858915, 2, 32.98350412200125, 1949, 187124,                                             187124, 0.0, 1467.9012451171875
234, -4268.625573158264, 3, 10.15276284399988, 602, 187726,                                             187726, 0.0, 1434.1566162109375
235, -4366.187103867531, 2, 10.323803695999231, 594, 188320,                                             188320, 0.0, 1506.3131103515625
236, -6635.16347104311, 2, 16.74180228899968, 983, 189303,                                             189303, 0.0, 1521.9830322265625
237, -7456.886963129044, 2, 20.573131201999786, 1228, 190531,                                             190531, 0.0, 1614.84912109375
238, -5730.203620195389, 2, 12.734379638000974, 738, 191269,                                             191269, 0.0, 1246.994384765625
239, -12342.72669839859, 2, 42.222948194999844, 2479, 193748,                                             193748, 0.0, 1453.32568359375
240, 351.6175146698952, 1, 12.559187184999246, 743, 194491,                                             194491, 0.0, 1453.393310546875
241, -5309.426595628262, 3, 14.265399431000333, 834, 195325,                                             195325, 0.0, 1312.1649169921875
242, 1075.4792024493217, 1, 10.752487747000487, 620, 195945,                                             195945, 0.0, 1327.263916015625
243, -8587.604808807373, 2, 27.19395939700007, 1566, 197511,                                             197511, 0.0, 1466.902587890625
244, -5394.299008011818, 2, 13.534316955998293, 775, 198286,                                             198286, 0.0, 1260.1732177734375
245, -12793.15123140812, 4, 50.031162690998826, 2946, 201232,                                             201232, 0.0, 1551.91259765625
246, -6540.02524805069, 3, 19.380290855000567, 1139, 202371,                                             202371, 0.0, 1431.0164794921875
247, 1521.8637877106667, 1, 9.155160078000335, 518, 202889,                                             202889, 0.0, 1716.327880859375
248, -5172.404517173767, 2, 11.931711791001362, 682, 203571,                                             203571, 0.0, 1742.703857421875
249, -4880.600647211075, 2, 7.3240984010008106, 413, 203984,                                             203984, 0.0, 1583.5718994140625
250, -7528.446082949638, 3, 21.370890590000272, 1248, 205232,                                             205232, 0.0, 1346.11865234375
251, -3676.1606481075287, 3, 9.049316556000122, 519, 205751,                                             205751, 0.0, 1289.72998046875
252, -8633.779401659966, 2, 30.58271425699968, 1789, 207540,                                             207540, 0.0, 1445.88623046875
253, -6368.239832162857, 2, 12.355262105998918, 715, 208255,                                             208255, 0.0, 1665.8218994140625
254, -9836.156369030476, 4, 50.22242398900016, 2912, 211167,                                             211167, 0.0, 1365.2962646484375
255, -6599.747709274292, 2, 12.951755895999668, 766, 211933,                                             211933, 0.0, 1638.6859130859375
256, -6861.51203918457, 3, 22.18035812600101, 1271, 213204,                                             213204, 0.0, 1674.8201904296875
257, -6882.581610441208, 2, 13.329986982000264, 757, 213961,                                             213961, 0.0, 1310.6878662109375
258, -6708.021103024483, 3, 21.570301769999787, 1248, 215209,                                             215209, 0.0, 1612.8646240234375
259, -4775.503291606903, 3, 9.354971607999687, 534, 215743,                                             215743, 0.0, 1342.814697265625
260, -4901.204429864883, 2, 14.364356333000615, 844, 216587,                                             216587, 0.0, 1437.6263427734375
261, -7304.350027918816, 3, 19.69134560999919, 1147, 217734,                                             217734, 0.0, 1329.72998046875
262, -22883.825736403465, 4, 49.8531684289992, 2913, 220647,                                             220647, 0.0, 1506.7750244140625
263, -12880.043641388416, 2, 27.170375732001048, 1590, 222237,                                             222237, 0.0, 1500.7576904296875
264, -6512.133023619652, 2, 18.95373720200041, 1044, 223281,                                             223281, 0.0, 1462.8411865234375
265, -10562.6669190526, 4, 50.228004225000404, 2918, 226199,                                             226199, 0.0, 1464.3692626953125
266, -11273.90813022852, 2, 39.62864396999976, 2304, 228503,                                             228503, 0.0, 1462.6365966796875
267, -7219.310290336609, 2, 13.173664555999494, 724, 229227,                                             229227, 0.0, 1487.8759765625
268, -9883.85480248928, 2, 25.762915430001158, 1481, 230708,                                             230708, 0.0, 1365.95166015625
269, -12491.835770249367, 2, 32.810074017999796, 1911, 232619,                                             232619, 0.0, 1453.442626953125
270, -5518.3401827812195, 2, 18.171706408998944, 1060, 233679,                                             233679, 0.0, 1475.5123291015625
271, 1903.6227595210075, 1, 4.853137808000611, 267, 233946,                                             233946, 0.0, 1478.1239013671875
