episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
250, -10322.736780762672, 3, 22.390494537999984, 1279, 244521,                                             244521, 0.0, 1497.5615234375
251, -5250.420119404793, 2, 9.563771250001082, 550, 245071,                                             245071, 0.0, 1979.7847900390625
252, -12461.218727052212, 1, 29.168987103999825, 1649, 246720,                                             246720, 0.0, 1852.0570068359375
253, -5601.545007944107, 2, 11.960043961000338, 687, 247407,                                             247407, 0.0, 1612.0400390625
254, -5203.643211066723, 2, 15.34110778899958, 884, 248291,                                             248291, 0.0, 1535.480712890625
255, 1176.8209593892097, 1, 9.544981768998696, 542, 248833,                                             248833, 0.0, 1780.014892578125
256, -7941.056063771248, 2, 20.37340275799943, 1133, 249966,                                             249966, 0.0, 1965.287109375
257, -5089.2179399728775, 2, 13.13365083700046, 741, 250707,                                             250707, 0.0, 1959.067626953125
258, -1111.9098612070084, 1, 20.176076682999337, 1163, 251870,                                             251870, 0.0, 1742.2880859375
259, -7562.260002017021, 2, 23.557998580999993, 1328, 253198,                                             253198, 0.0, 1657.60107421875
260, 2208.30653655529, 1, 4.716018953999082, 263, 253461,                                             253461, 0.0, 1642.5068359375
261, 1534.5405150651932, 1, 10.985184401999504, 590, 254051,                                             254051, 0.0, 1581.711181640625
262, -10690.129967987537, 2, 34.58670668900049, 1963, 256014,                                             256014, 0.0, 1741.52685546875
263, -12063.562297701836, 4, 50.45326387499881, 2849, 258863,                                             258863, 0.0, 1537.9622802734375
264, 627.2071450948715, 1, 13.533750650000002, 765, 259628,                                             259628, 0.0, 1882.774169921875
265, -4792.039295017719, 3, 12.133569403000365, 687, 260315,                                             260315, 0.0, 1517.2578125
266, -472.800606071949, 1, 18.57254007099982, 1040, 261355,                                             261355, 0.0, 1711.9993896484375
267, -2839.923358142376, 1, 21.958200524999484, 1238, 262593,                                             262593, 0.0, 1714.939208984375
268, -8654.18743777275, 2, 14.340061835999222, 827, 263420,                                             263420, 0.0, 1838.8883056640625
269, -3025.7618041932583, 1, 23.192757900000288, 1328, 264748,                                             264748, 0.0, 1542.8150634765625
270, -4350.033428668976, 2, 8.52496726299978, 479, 265227,                                             265227, 0.0, 1455.4486083984375
